"id","word"
3818,"'s"
3819,"congressional"
3820,"committee"
3821,"created"
3822,"the"
3823,"second"
3824,"."
3825,"Both"
3826,"of"
3827,"Dr."
3828,"Baltimore"
3829,"'s"
3830,"public"
3831,"faces"
3832,"have"
3833,"been"
3834,"on"
3835,"view"
3836,"the"
3837,"past"
3838,"few"
3839,"weeks"
3840,"while"
3841,"he"
3842,"was"
3843,"under"
3844,"consideration"
3845,"to"
3846,"succeed"
3847,"Joshua"
3848,"Lederberg"
3849,"as"
3850,"head"
3851,"of"
3852,"the"
3853,"prestigious"
3854,"Rockefeller"
3855,"research"
3856,"institution"
3857,"."
3858,"It"
3859,"came"
3860,"to"
3861,"light"
3862,"that"
3863,"a"
3864,"substantial"
3865,"number"
3866,"of"
3867,"Rockefeller"
3868,"'s"
3869,"faculty"
3870,"were"
3871,"upset"
3872,"over"
3873,"or"
3874,"even"
3875,"opposed"
3876,"to"
3877,"Dr."
3878,"Baltimore"
3879,"'s"
3880,"impending"
3881,"appointment"
3882,"."
3883,"They"
3884,"were"
3885,"disturbed"
3886,"at"
3887,"what"
3888,"they"
3889,"regarded"
3890,"as"
3891,"Dr."
3892,"Baltimore"
3893,"'s"
3894,"confrontational"
3895,"attitude"
3896,"toward"
3897,"the"
3898,"Dingell"
3899,"committee"
3900,","
3901,"which"
3902,"held"
3903,"hearings"
3904,"on"
3905,"a"
3906,"dispute"
3907,"over"
3908,"the"
3909,"lab"
3910,"notebooks"
3911,"of"
3912,"a"
3913,"researcher"
3914,"who"
3915,"had"
3916,"co-authored"
3917,"a"
3918,"scientific"
3919,"paper"
3920,"with"
3921,"Dr."
3922,"Baltimore"
3923,"."
3924,"Readers"
3925,"of"
3926,"these"
3927,"columns"
3928,"("
3929,"``"
3930,"The"
3931,"Science"
3932,"Police"
3933,","
3934,"''"
3935,"May"
3936,"15"
3937,")"
3938,"will"
3939,"recall"
3940,"that"
3941,"Dr."
3942,"Baltimore"
3943,"was"
3944,"merely"
3945,"the"
3946,"most"
3947,"well-known"
3948,"part"
3949,"of"
3950,"the"
3951,"Dingell"
3952,"committee"
3953,"'s"
3954,"larger"
3955,"investigation"
3956,","
3957,"which"
3958,"touched"
3959,"MIT"
3960,","
3961,"Tufts"
3962,","
3963,"Duke"
3964,","
3965,"the"
3966,"National"
3967,"Institutes"
3968,"of"
3969,"Health"
3970,"and"
3971,"elsewhere"
3972,"."
3973,"Rep."
3974,"Dingell"
3975,"even"
3976,"managed"
3977,"to"
3978,"enlist"
3979,"the"
3980,"services"
3981,"of"
3982,"the"
3983,"Secret"
3984,"Service"
3985,"in"
3986,"his"
3987,"investigation"
3988,"of"
3989,"the"
3990,"Baltimore"
3991,"paper"
3992,"."
3993,"Insofar"
3994,"as"
3995,"Mr."
3996,"Dingell"
3997,"has"
3998,"a"
3999,"special"
4000,"interest"
4001,"in"
4002,"NIH"
4003,"and"
4004,"the"
4005,"institutions"
4006,"that"
4007,"receive"
4008,"its"
4009,"funding"
4010,","
4011,"the"
4012,"Rockefeller"
4013,"scientists"
4014,"were"
4015,"no"
4016,"doubt"
4017,"discomfited"
4018,"by"
4019,"Dr."
4020,"Baltimore"
4021,"'s"
4022,"unflattering"
4023,"public"
4024,"opinion"
4025,"of"
4026,"this"
4027,"congressional"
4028,"patron"
4029,","
4030,"whose"
4031,"behavior"
4032,"reminded"
4033,"Dr."
4034,"Baltimore"
4035,"of"
4036,"the"
4037,"McCarthy"
4038,"era"
4039,"."
4040,"This"
4041,"well"
4042,"may"
4043,"be"
4044,"the"
4045,"first"
4046,"time"
4047,"that"
4048,"the"
4049,"venerable"
4050,"Rockefeller"
4051,"University"
4052,"has"
4053,"brushed"
4054,"up"
4055,"publicly"
4056,"against"
4057,"the"
4058,"intimidations"
4059,"now"
4060,"common"
4061,"in"
4062,"American"
4063,"science"
4064,"."
4065,"John"
4066,"Dingell"
4067,"demagogues"
4068,"a"
4069,"David"
4070,"Baltimore"
4071,","
4072,"animal-rights"
4073,"activists"
4074,"do"
4075,"$"
4076,"3.5"
4077,"million"
4078,"of"
4079,"damage"
4080,"to"
4081,"labs"
4082,"at"
4083,"the"
4084,"U.Cal-Davis"
4085,","
4086,"Meryl"
4087,"Streep"
4088,"decries"
4089,"the"
4090,"horrors"
4091,"of"
4092,"chemistry"
4093,"on"
4094,"talk"
4095,"shows"
4096,","
4097,"Jeremy"
4098,"Rifkin"
4099,"files"
4100,"lawsuits"
4101,"in"
4102,"federal"
4103,"court"
4104,"to"
4105,"thwart"
4106,"biotech"
4107,"experiments"
4108,","
4109,"and"
4110,"Dutch-elm-disease"
4111,"researcher"
4112,"Gary"
4113,"Strobel"
4114,"'s"
4115,"own"
4116,"colleagues"
4117,"at"
4118,"Montana"
4119,"State"
4120,"denounce"
4121,"him"
4122,"for"
4123,"``"
4124,"violating"
4125,"''"
4126,"EPA"
4127,"rules"
4128,"."
4129,"Scientists"
4130,"are"
4131,"mistaken"
4132,"who"
4133,"still"
4134,"think"
4135,"that"
4136,"the"
4137,"anti-science"
4138,"movement"
4139,"in"
4140,"this"
4141,"country"
4142,"is"
4143,"n't"
4144,"their"
4145,"concern"
4146,"or"
4147,"that"
4148,"a"
4149,"David"
4150,"Baltimore"
4151,"could"
4152,"have"
4153,"somehow"
4154,"placated"
4155,"a"
4156,"John"
4157,"Dingell"
4158,"."
4159,"("
4160,"Mr."
4161,"Dingell"
4162,","
4163,"by"
4164,"the"
4165,"way"
4166,","
4167,"has"
4168,"decreed"
4169,"another"
4170,"NIH"
4171,"investigation"
4172,"of"
4173,"the"
4174,"Baltimore"
4175,"paper"
4176,","
4177,"adding"
4178,"to"
4179,"several"
4180,"previous"
4181,"investigations"
4182,"."
4183,"Something"
4184,"other"
4185,"than"
4186,"what"
4187,"most"
4188,"scientists"
4189,"would"
4190,"recognize"
4191,"as"
4192,"the"
4193,"truth"
4194,"is"
4195,"being"
4196,"sought"
4197,"here"
4198,"."
4199,")"
4200,"Fortunately"
4201,","
4202,"there"
4203,"are"
4204,"signs"
4205,"that"
4206,"increasing"
4207,"numbers"
4208,"of"
4209,"scientists"
4210,"understand"
4211,"the"
4212,"necessity"
4213,"of"
4214,"speaking"
4215,"out"
4216,"."
4217,"David"
4218,"Hubel"
4219,","
4220,"a"
4221,"Nobel"
4222,"laureate"
4223,"at"
4224,"Harvard"
4225,","
4226,"has"
4227,"taken"
4228,"the"
4229,"lead"
4230,"in"
4231,"defending"
4232,"research"
4233,"with"
4234,"animals"
4235,","
4236,"as"
4237,"has"
4238,"Dr."
4239,"Michael"
4240,"DeBakey"
4241,"."
4242,"NASA"
4243,"defended"
4244,"itself"
4245,"vigorously"
4246,"and"
4247,"successfully"
4248,"against"
4249,"a"
4250,"Rifkin"
4251,"suit"
4252,"to"
4253,"block"
4254,"the"
4255,"Galileo"
4256,"launch"
4257,"."
4258,"Scientists"
4259,"need"
4260,"to"
4261,"understand"
4262,"that"
4263,"while"
4264,"they"
4265,"tend"
4266,"to"
4267,"believe"
4268,"their"
4269,"work"
4270,"is"
4271,"primarly"
4272,"about"
4273,"establishing"
4274,"new"
4275,"knowledge"
4276,"or"
4277,"doing"
4278,"good"
4279,","
4280,"today"
4281,"it"
4282,"is"
4283,"also"
4284,"about"
4285,"power"
4286,"."
4287,"In"
4288,"a"
4289,"media-linked"
4290,"world"
4291,","
4292,"scientists"
4293,"may"
4294,"earn"
4295,"wide"
4296,"praise"
4297,"and"
4298,"even"
4299,"Nobels"
4300,"for"
4301,"their"
4302,"work"
4303,","
4304,"but"
4305,"they"
4306,"also"
4307,"attract"
4308,"the"
4309,"attention"
4310,"of"
4311,"people"
4312,"who"
4313,"wish"
4314,"to"
4315,"gain"
4316,"control"
4317,"over"
4318,"the"
4319,"content"
4320,","
4321,"funding"
4322,"and"
4323,"goals"
4324,"of"
4325,"that"
4326,"work"
4327,"."
4328,"When"
4329,"a"
4330,"David"
4331,"Baltimore"
4332,"--"
4333,"or"
4334,"the"
4335,"next"
4336,"target"
4337,"--"
4338,"decides"
4339,"it"
4340,"is"
4341,"better"
4342,"to"
4343,"stand"
4344,"up"
4345,"to"
4346,"these"
4347,"forces"
4348,","
4349,"his"
4350,"fellow"
4351,"scientists"
4352,"would"
4353,"do"
4354,"well"
4355,"to"
4356,"recognize"
4357,"what"
4358,"is"
4359,"fundamentally"
4360,"at"
4361,"stake"
4362,","
4363,"and"
4364,"offer"
4365,"their"
4366,"public"
4367,"support"
4368,"."
4369,"-DOCSTART-"
4370,"Wisconsin"
4371,"Toy"
4372,"Co."
4373,"said"
4374,"it"
4375,"definitively"
4376,"agreed"
4377,"to"
4378,"acquire"
4379,"closely"
4380,"held"
4381,"Everything"
4382,"'s"
4383,"a"
4384,"Dollar"
4385,"Inc."
4386,"of"
4387,"Virginia"
4388,"Beach"
4389,","
4390,"Va."
4391,","
4392,"for"
4393,"stock"
4394,"currently"
4395,"valued"
4396,"at"
4397,"about"
4398,"$"
4399,"4.7"
4400,"million"
4401,"."
4402,"The"
4403,"Milwaukee"
4404,"toy"
4405,"retailer"
4406,"said"
4407,"the"
4408,"agreement"
4409,"calls"
4410,"for"
4411,"Everything"
4412,"'s"
4413,"a"
4414,"Dollar"
4415,"holders"
4416,"to"
4417,"receive"
4418,"for"
4419,"their"
4420,"holdings"
4421,"a"
4422,"total"
4423,"of"
4424,"354,600"
4425,"newly"
4426,"issued"
4427,"Wisconsin"
4428,"Toy"
4429,"shares"
4430,"."
4431,"Wisconsin"
4432,"Toy"
4433,"currently"
4434,"has"
4435,"about"
4436,"4.7"
4437,"million"
4438,"shares"
4439,"outstanding"
4440,"."
4441,"A"
4442,"company"
4443,"official"
4444,"said"
4445,"Arthur"
4446,"Borie"
4447,","
4448,"until"
4449,"January"
4450,"chief"
4451,"operating"
4452,"officer"
4453,"of"
4454,"Pic"
4455,"'N"
4456,"Save"
4457,"Inc."
4458,","
4459,"will"
4460,"buy"
4461,"a"
4462,"20"
4463,"%"
4464,"stake"
4465,"in"
4466,"the"
4467,"new"
4468,"Wisconsin"
4469,"Toy"
4470,"subsidiary"
4471,","
4472,"and"
4473,"will"
4474,"act"
4475,"as"
4476,"head"
4477,"of"
4478,"Everything"
4479,"'s"
4480,"a"
4481,"Dollar"
4482,"."
4483,"Wisconsin"
4484,"Toy"
4485,"has"
4486,"71"
4487,"retail"
4488,"stores"
4489,","
4490,"primarily"
4491,"in"
4492,"discount"
4493,"settings"
4494,"."
4495,"Everything"
4496,"'s"
4497,"a"
4498,"Dollar"
4499,"operates"
4500,"60"
4501,"specialty-retail"
4502,"stores"
4503,"."
4504,"-DOCSTART-"
4505,"While"
4506,"welcoming"
4507,"Nicholas"
4508,"McInnes"
4509,"'s"
4510,"Sept."
4511,"18"
4512,"letter"
4513,"offering"
4514,"corrections"
4515,"to"
4516,"your"
4517,"``"
4518,"World-Wide"
4519,"Tax"
4520,"Revolution"
4521,"''"
4522,"table"
4523,"("
4524,"editorial"
4525,"page"
4526,","
4527,"Aug."
4528,"29"
4529,")"
4530,","
4531,"I"
4532,"am"
4533,"surprised"
4534,"that"
4535,"he"
4536,"neglected"
4537,"other"
4538,"errors"
4539,"that"
4540,","
4541,"for"
4542,"some"
4543,"of"
4544,"us"
4545,","
4546,"strike"
4547,"close"
4548,"to"
4549,"home"
4550,"."
4551,"As"
4552,"a"
4553,"Channel"
4554,"Islander"
4555,","
4556,"I"
4557,"was"
4558,"amazed"
4559,"to"
4560,"see"
4561,"my"
4562,"birthplace"
4563,"listed"
4564,"as"
4565,"one"
4566,"of"
4567,"``"
4568,"86"
4569,"countries"
4570,"with"
4571,"an"
4572,"income"
4573,"tax"
4574,"."
4575,"''"
4576,"Despite"
4577,"a"
4578,"history"
4579,"of"
4580,"heated"
4581,"local"
4582,"debate"
4583,"on"
4584,"the"
4585,"topic"
4586,","
4587,"my"
4588,"passport"
4589,"clearly"
4590,"reads"
4591,"``"
4592,"British"
4593,"citizen"
4594,"."
4595,"''"
4596,"Whether"
4597,"Mr."
4598,"McInnes"
4599,"'s"
4600,"oversight"
4601,"is"
4602,"merely"
4603,"a"
4604,"sign"
4605,"of"
4606,"a"
4607,"mainlander"
4608,"'s"
4609,"benign"
4610,"neglect"
4611,"is"
4612,"a"
4613,"question"
4614,"my"
4615,"fellow"
4616,"Channel"
4617,"Islanders"
4618,"("
4619,"and"
4620,"friends"
4621,"on"
4622,"the"
4623,"Isle"
4624,"of"
4625,"Man"
4626,")"
4627,"will"
4628,"continue"
4629,"to"
4630,"ponder"
4631,"."
4632,"Patrick"
4633,"Basham"
4634,"-DOCSTART-"
4635,"Roland"
4636,"J."
4637,"Hawkins"
4638,","
4639,"chairman"
4640,"of"
4641,"Jet"
4642,"Vacations"
4643,"Inc."
4644,","
4645,"was"
4646,"elected"
4647,"to"
4648,"the"
4649,"board"
4650,"of"
4651,"this"
4652,"cruise"
4653,"line"
4654,"."
4655,"The"
4656,"board"
4657,"expands"
4658,"to"
4659,"seven"
4660,"members"
4661,"."
4662,"-DOCSTART-"
4663,"Ducks"
4664,"."
4665,"If"
4666,"the"
4667,"White"
4668,"House"
4669,"spots"
4670,"one"
4671,","
4672,"it"
4673,"intends"
4674,"to"
4675,"fire"
4676,"a"
4677,"veto"
4678,"at"
4679,"it"
4680,"."
4681,"Ducks"
4682,"are"
4683,"this"
4684,"season"
4685,"'s"
4686,"word"
4687,"for"
4688,"new"
4689,"taxes"
4690,","
4691,"under"
4692,"OMB"
4693,"Director"
4694,"Richard"
4695,"Darman"
4696,"'s"
4697,"formulation"
4698,"that"
4699,"``"
4700,"if"
4701,"it"
4702,"looks"
4703,"like"
4704,"a"
4705,"duck"
4706,","
4707,"walks"
4708,"like"
4709,"a"
4710,"duck"
4711,"and"
4712,"quacks"
4713,"like"
4714,"a"
4715,"duck"
4716,","
4717,"it"
4718,"'s"
4719,"a"
4720,"duck"
4721,"."
4722,"''"
4723,"George"
4724,"Bush"
4725,"is"
4726,"quite"
4727,"clear"
4728,":"
4729,"No"
4730,"new"
4731,"ducks"
4732,"."
4733,"But"
4734,"what"
4735,"about"
4736,"all"
4737,"those"
4738,"non-duck"
4739,"ducks"
4740,"flapping"
4741,"over"
4742,"Washington"
4743,"?"
4744,"We"
4745,"see"
4746,"a"
4747,"whole"
4748,"flock"
4749,"of"
4750,"programs"
4751,"that"
4752,"will"
4753,"impose"
4754,"significant"
4755,"costs"
4756,"on"
4757,"the"
4758,"American"
4759,"economy"
4760,"in"
4761,"the"
4762,"form"
4763,"of"
4764,"burdensome"
4765,"regulation"
4766,"and"
4767,"higher"
4768,"liabilities"
4769,"."
4770,"Federal"
4771,"child"
4772,"care"
4773,"("
4774,"quack"
4775,")"
4776,"."
4777,"The"
4778,"Clean"
4779,"Air"
4780,"bill"
4781,"("
4782,"quack"
4783,")"
4784,"."
4785,"The"
4786,"disabled-workers"
4787,"bill"
4788,"("
4789,"quack"
4790,","
4791,"quack"
4792,")"
4793,"."
4794,"The"
4795,"Bush"
4796,"White"
4797,"House"
4798,"is"
4799,"breeding"
4800,"non-duck"
4801,"ducks"
4802,"the"
4803,"same"
4804,"way"
4805,"the"
4806,"Nixon"
4807,"White"
4808,"House"
4809,"did"
4810,":"
4811,"It"
4812,"hops"
4813,"on"
4814,"an"
4815,"issue"
4816,"that"
4817,"is"
4818,"unopposable"
4819,"--"
4820,"cleaner"
4821,"air"
4822,","
4823,"better"
4824,"treatment"
4825,"of"
4826,"the"
4827,"disabled"
4828,","
4829,"better"
4830,"child"
4831,"care"
4832,"."
4833,"It"
4834,"comes"
4835,"up"
4836,"with"
4837,"a"
4838,"toned-down"
4839,"version"
4840,"of"
4841,"a"
4842,"Democratic"
4843,"proposal"
4844,"."
4845,"The"
4846,"bill"
4847,"gets"
4848,"signed"
4849,"into"
4850,"law"
4851,"and"
4852,"then"
4853,"the"
4854,"administration"
4855,"watches"
4856,"helplessly"
4857,","
4858,"wondering"
4859,"where"
4860,"all"
4861,"the"
4862,"``"
4863,"unexpected"
4864,"''"
4865,"costs"
4866,"came"
4867,"from"
4868,"."
4869,"Consider"
4870,","
4871,"for"
4872,"instance"
4873,","
4874,"the"
4875,"very"
4876,"fat"
4877,"fowl"
4878,"known"
4879,"as"
4880,"federalized"
4881,"child"
4882,"care"
4883,"."
4884,"The"
4885,"President"
4886,"came"
4887,"up"
4888,"with"
4889,"a"
4890,"good"
4891,"bill"
4892,","
4893,"but"
4894,"now"
4895,"may"
4896,"end"
4897,"up"
4898,"signing"
4899,"the"
4900,"awful"
4901,"bureaucratic"
4902,"creature"
4903,"hatched"
4904,"on"
4905,"Capitol"
4906,"Hill"
4907,"."
4908,"It"
4909,"would"
4910,"create"
4911,"38,000"
4912,"local"
4913,"day-care"
4914,"commissions"
4915,","
4916,"answerable"
4917,"to"
4918,"the"
4919,"Department"
4920,"of"
4921,"Health"
4922,"and"
4923,"Human"
4924,"Services"
4925,"."
4926,"They"
4927,"'d"
4928,"determine"
4929,"where"
4930,"parents"
4931,"could"
4932,"store"
4933,"their"
4934,"kids"
4935,"during"
4936,"the"
4937,"day"
4938,","
4939,"and"
4940,"they"
4941,"'d"
4942,"regulate"
4943,"the"
4944,"storage"
4945,"facilities"
4946,"."
4947,"The"
4948,"initial"
4949,"costs"
4950,"are"
4951,"said"
4952,"to"
4953,"be"
4954,"in"
4955,"the"
4956,"$"
4957,"2"
4958,"billion"
4959,"a"
4960,"year"
4961,"range"
4962,","
4963,"but"
4964,"that"
4965,"'s"
4966,"only"
4967,"the"
4968,"beginning"
4969,"."
4970,"New"
4971,"entitlements"
4972,"tend"
4973,"to"
4974,"grow"
4975,","
4976,"creating"
4977,"a"
4978,"rationale"
4979,"for"
4980,"new"
4981,"taxes"
4982,"."
4983,"Quack"
4984,"."
4985,"The"
4986,"administration"
4987,"claims"
4988,"that"
4989,"its"
4990,"Clean"
4991,"Air"
4992,"bill"
4993,"will"
4994,"cost"
4995,"businesses"
4996,"between"
4997,"$"
4998,"14"
4999,"billion"
5000,"and"
5001,"$"
5002,"19"
5003,"billion"
5004,"annually"
5005,","
5006,"but"
5007,"economist"
5008,"Michael"
5009,"Evans"
5010,"estimates"
5011,"that"
5012,"the"
5013,"costs"
5014,"for"
5015,"firms"
5016,"will"
5017,"actually"
5018,"be"
5019,"in"
5020,"the"
5021,"$"
5022,"60"
5023,"billion"
5024,"a"
5025,"year"
5026,"range"
5027,"."
5028,"The"
5029,"House"
5030,"bill"
5031,"also"
5032,"distorts"
5033,"economic"
5034,"efficiency"
5035,"in"
5036,"all"
5037,"sorts"
5038,"of"
5039,"perverse"
5040,"ways"
5041,"."
5042,"For"
5043,"example"
5044,","
5045,"the"
5046,"administration"
5047,"proposal"
5048,"imposes"
5049,"extremely"
5050,"tough"
5051,"emissions"
5052,"standards"
5053,"on"
5054,"new"
5055,"power"
5056,"plants"
5057,"."
5058,"So"
5059,"instead"
5060,"of"
5061,"building"
5062,"more"
5063,"efficient"
5064,"modern"
5065,"plants"
5066,","
5067,"utilities"
5068,"stick"
5069,"scrubbers"
5070,"on"
5071,"the"
5072,"old"
5073,"plants"
5074,"."
5075,"The"
5076,"money"
5077,"spent"
5078,"on"
5079,"scrubbers"
5080,"is"
5081,"diverted"
5082,"from"
5083,"planned"
5084,"research"
5085,"on"
5086,"new"
5087,","
5088,"cleaner"
5089,"technology"
5090,"."
5091,"The"
5092,"bill"
5093,"also"
5094,"imposes"
5095,"the"
5096,"California"
5097,"auto-emissions"
5098,"standards"
5099,"on"
5100,"all"
5101,"cars"
5102,"nationwide"
5103,","
5104,"as"
5105,"if"
5106,"a"
5107,"car"
5108,"registered"
5109,"in"
5110,"Big"
5111,"Sky"
5112,","
5113,"Montana"
5114,","
5115,"needed"
5116,"to"
5117,"be"
5118,"as"
5119,"clean"
5120,"as"
5121,"one"
5122,"driven"
5123,"in"
5124,"Los"
5125,"Angeles"
5126,"."
5127,"Proponents"
5128,"of"
5129,"the"
5130,"nationwide"
5131,"standards"
5132,"say"
5133,"the"
5134,"cost"
5135,"for"
5136,"car"
5137,"buyers"
5138,"would"
5139,"be"
5140,"about"
5141,"$"
5142,"500"
5143,"per"
5144,"car"
5145,"."
5146,"Other"
5147,"analysts"
5148,"say"
5149,"that"
5150,"estimate"
5151,"is"
5152,"low"
5153,"."
5154,"Quack"
5155,"."
5156,"Nobody"
5157,"knows"
5158,"how"
5159,"many"
5160,"billions"
5161,"of"
5162,"dollars"
5163,"the"
5164,"Americans"
5165,"With"
5166,"Disabilities"
5167,"Act"
5168,"will"
5169,"cost"
5170,","
5171,"because"
5172,"nobody"
5173,"knows"
5174,"what"
5175,"the"
5176,"bill"
5177,"entails"
5178,"."
5179,"It"
5180,"is"
5181,"an"
5182,"intentionally"
5183,"vague"
5184,"document"
5185,"that"
5186,"will"
5187,"create"
5188,"a"
5189,"wave"
5190,"of"
5191,"litigation"
5192,"."
5193,"Judges"
5194,"will"
5195,"write"
5196,"the"
5197,"real"
5198,"bill"
5199,"as"
5200,"suits"
5201,"roll"
5202,"through"
5203,"the"
5204,"courts"
5205,"."
5206,"Lawyers"
5207,"will"
5208,"benefit"
5209,"."
5210,"Private"
5211,"companies"
5212,","
5213,"and"
5214,"ultimately"
5215,"their"
5216,"customers"
5217,","
5218,"will"
5219,"end"
5220,"up"
5221,"footing"
5222,"the"
5223,"huge"
5224,"bill"
5225,"."
5226,"The"
5227,"effect"
5228,"of"
5229,"Nixon"
5230,"era"
5231,"non-duck"
5232,"ducks"
5233,"was"
5234,"an"
5235,"economy"
5236,"clogged"
5237,"up"
5238,"with"
5239,"regulations"
5240,"and"
5241,"distortions"
5242,"."
5243,"All"
5244,"this"
5245,"was"
5246,"recognized"
5247,"and"
5248,"documented"
5249,"in"
5250,"the"
5251,"succeeding"
5252,"years"
5253,"by"
5254,"economists"
5255,","
5256,"some"
5257,"of"
5258,"whom"
5259,"worked"
5260,"in"
5261,"the"
5262,"Reagan"
5263,"administration"
5264,"to"
5265,"lift"
5266,"this"
5267,"burden"
5268,"from"
5269,"the"
5270,"American"
5271,"people"
5272,","
5273,"states"
5274,"and"
5275,"local"
5276,"governments"
5277,"."
5278,"Running"
5279,"for"
5280,"President"
5281,"in"
5282,"1980"
5283,"and"
5284,"1988"
5285,","
5286,"George"
5287,"Bush"
5288,"also"
5289,"persuasively"
5290,"diagnosed"
5291,"the"
5292,"economic"
5293,"stagnation"
5294,"of"
5295,"the"
5296,"1970s"
5297,"."
5298,"In"
5299,"fact"
5300,","
5301,"during"
5302,"last"
5303,"year"
5304,"'s"
5305,"campaign"
5306,","
5307,"the"
5308,"entire"
5309,"nation"
5310,"constantly"
5311,"heard"
5312,"Mr."
5313,"Bush"
5314,"tout"
5315,"his"
5316,"accomplishments"
5317,"as"
5318,"head"
5319,"of"
5320,"the"
5321,"Task"
5322,"Force"
5323,"on"
5324,"Regulatory"
5325,"Relief"
5326,"."
5327,"``"
5328,"Government"
5329,"continues"
5330,"to"
5331,"inhibit"
5332,"the"
5333,"productivity"
5334,"of"
5335,"our"
5336,"citizenry"
5337,"and"
5338,"the"
5339,"international"
5340,"competitiveness"
5341,"of"
5342,"American"
5343,"business"
5344,","
5345,"''"
5346,"the"
5347,"vice"
5348,"president"
5349,"declared"
5350,"when"
5351,"he"
5352,"was"
5353,"head"
5354,"of"
5355,"the"
5356,"task"
5357,"force"
5358,"."
5359,"But"
5360,"with"
5361,"the"
5362,"impending"
5363,"passage"
5364,"of"
5365,"these"
5366,"new"
5367,"programs"
5368,","
5369,"Mr."
5370,"Bush"
5371,"will"
5372,"surely"
5373,"be"
5374,"sending"
5375,"many"
5376,"people"
5377,"hurtling"
5378,"back"
5379,"into"
5380,"the"
5381,"regulatory"
5382,"thicket"
5383,"that"
5384,"he"
5385,"had"
5386,"helped"
5387,"cut"
5388,"back"
5389,"."
5390,"By"
5391,"1986"
5392,","
5393,"the"
5394,"number"
5395,"of"
5396,"federal"
5397,"regulators"
5398,"was"
5399,"down"
5400,"to"
5401,"about"
5402,"103,000"
5403,"."
5404,"Then"
5405,"it"
5406,"turned"
5407,"up"
5408,","
5409,"and"
5410,"by"
5411,"one"
5412,"estimate"
5413,"the"
5414,"number"
5415,"will"
5416,"be"
5417,"up"
5418,"to"
5419,"about"
5420,"109,000"
5421,"regulators"
5422,"by"
5423,"next"
5424,"year"
5425,"."
5426,"Holding"
5427,"the"
5428,"dam"
5429,"on"
5430,"taxes"
5431,"is"
5432,"the"
5433,"most"
5434,"important"
5435,"task"
5436,"of"
5437,"the"
5438,"Bush"
5439,"presidency"
5440,"."
5441,"We"
5442,"would"
5443,"have"
5444,"thought"
5445,"by"
5446,"now"
5447,","
5448,"though"
5449,","
5450,"that"
5451,"there"
5452,"was"
5453,"a"
5454,"significant"
5455,"core"
5456,"of"
5457,"people"
5458,"involved"
5459,"in"
5460,"government"
5461,"life"
5462,"who"
5463,"understood"
5464,"that"
5465,"direct"
5466,"taxation"
5467,"is"
5468,"n't"
5469,"the"
5470,"only"
5471,"way"
5472,"to"
5473,"slow"
5474,"down"
5475,"an"
5476,"economy"
5477,"."
5478,"It"
5479,"is"
5480,"merely"
5481,"the"
5482,"most"
5483,"obvious"
5484,"."
5485,"What"
5486,"is"
5487,"even"
5488,"more"
5489,"ironic"
5490,"is"
5491,"that"
5492,"all"
5493,"over"
5494,"the"
5495,"world"
5496,"nations"
5497,"are"
5498,"learning"
5499,"that"
5500,"well-intentioned"
5501,"public"
5502,"programs"
5503,"often"
5504,"backfire"
5505,"."
5506,"But"
5507,"while"
5508,"they"
5509,"are"
5510,"unloading"
5511,"these"
5512,"burdens"
5513,","
5514,"the"
5515,"United"
5516,"States"
5517,"is"
5518,"close"
5519,"to"
5520,"creating"
5521,"three"
5522,"more"
5523,"big"
5524,"ones"
5525,"."
5526,"The"
5527,"Bush"
5528,"administration"
5529,"ought"
5530,"to"
5531,"be"
5532,"setting"
5533,"aside"
5534,"some"
5535,"of"
5536,"its"
5537,"buckshot"
5538,"for"
5539,"the"
5540,"non-duck"
5541,"ducks"
5542,"."
5543,"-DOCSTART-"
5544,"Confidence"
5545,"in"
5546,"the"
5547,"pound"
5548,"is"
5549,"widely"
5550,"expected"
5551,"to"
5552,"take"
5553,"another"
5554,"sharp"
5555,"dive"
5556,"if"
5557,"trade"
5558,"figures"
5559,"for"
5560,"September"
5561,","
5562,"due"
5563,"for"
5564,"release"
5565,"tomorrow"
5566,","
5567,"fail"
5568,"to"
5569,"show"
5570,"a"
5571,"substantial"
5572,"improvement"
5573,"from"
5574,"July"
5575,"and"
5576,"August"
5577,"'s"
5578,"near-record"
5579,"deficits"
5580,"."
5581,"Chancellor"
5582,"of"
5583,"the"
5584,"Exchequer"
5585,"Nigel"
5586,"Lawson"
5587,"'s"
5588,"restated"
5589,"commitment"
5590,"to"
5591,"a"
5592,"firm"
5593,"monetary"
5594,"policy"
5595,"has"
5596,"helped"
5597,"to"
5598,"prevent"
5599,"a"
5600,"freefall"
5601,"in"
5602,"sterling"
5603,"over"
5604,"the"
5605,"past"
5606,"week"
5607,"."
5608,"But"
5609,"analysts"
5610,"reckon"
5611,"underlying"
5612,"support"
5613,"for"
5614,"sterling"
5615,"has"
5616,"been"
5617,"eroded"
5618,"by"
5619,"the"
5620,"chancellor"
5621,"'s"
5622,"failure"
5623,"to"
5624,"announce"
5625,"any"
5626,"new"
5627,"policy"
5628,"measures"
5629,"in"
5630,"his"
5631,"Mansion"
5632,"House"
5633,"speech"
5634,"last"
5635,"Thursday"
5636,"."
5637,"This"
5638,"has"
5639,"increased"
5640,"the"
5641,"risk"
5642,"of"
5643,"the"
5644,"government"
5645,"being"
5646,"forced"
5647,"to"
5648,"increase"
5649,"base"
5650,"rates"
5651,"to"
5652,"16"
5653,"%"
5654,"from"
