"id","tag"
3572,"NN"
3573,"IN"
3574,"NNP"
3575,":"
3576,"."
3577,"NNP"
3578,"NNP"
3579,","
3580,"CD"
3581,","
3582,"VBD"
3583,"VBN"
3584,"NN"
3585,"CC"
3586,"JJ"
3587,"VBG"
3588,"NN"
3589,"IN"
3590,"NNP"
3591,"CC"
3592,"NNP"
3593,"NNP"
3594,","
3595,"DT"
3596,"JJ"
3597,"NN"
3598,"NN"
3599,"IN"
3600,"NNP"
3601,"NNP"
3602,"POS"
3603,"NNP"
3604,"CC"
3605,"NNP"
3606,"NN"
3607,"."
3608,"O"
3609,"NNP"
3610,"NNP"
3611,"NNP"
3612,","
3613,"DT"
3614,"NNP"
3615,"NNP"
3616,"NN"
3617,"CC"
3618,"NN"
3619,"NN"
3620,"WDT"
3621,"VBZ"
3622,"NNP"
3623,"NNP"
3624,"IN"
3625,"DT"
3626,"NNP"
3627,","
3628,"VBD"
3629,"DT"
3630,"NN"
3631,"IN"
3632,"JJ"
3633,"NN"
3634,"NNS"
3635,"VBN"
3636,"TO"
3637,"VB"
3638,"DT"
3639,"NN"
3640,"POS"
3641,"JJ"
3642,"NN"
3643,"."
3644,"NNP"
3645,"NNP"
3646,","
3647,"RB"
3648,"NN"
3649,"NN"
3650,"NN"
3651,"IN"
3652,"NNP"
3653,"NNP"
3654,"NNP"
3655,","
3656,"MD"
3657,"VB"
3658,"NNP"
3659,"NNP"
3660,"POS"
3661,"JJ"
3662,"NN"
3663,"NN"
3664,"NN"
3665,"IN"
3666,"NNP"
3667,"."
3668,"IN"
3669,"DT"
3670,"NN"
3671,","
3672,"NNP"
3673,"NNP"
3674,"VBD"
3675,"PRP$"
3676,"JJ"
3677,"``"
3678,"NN"
3679,"CC"
3680,"JJR"
3681,"JJ"
3682,"NN"
3683,"''"
3684,"VBD"
3685,"PRP"
3686,"JJ"
3687,"TO"
3688,"VB"
3689,"DT"
3690,"JJ"
3691,"NN"
3692,"."
3693,"DT"
3694,"NN"
3695,"RB"
3696,"VBD"
3697,"JJ"
3698,"NN"
3699,"NNS"
3700,"."
3701,"NNP"
3702,"NNP"
3703,","
3704,"RB"
3705,"IN"
3706,"NN"
3707,"IN"
3708,"NN"
3709,"NNS"
3710,","
3711,"VBD"
3712,"VBN"
3713,"JJ"
3714,"NN"
3715,"IN"
3716,"NN"
3717,"CC"
3718,"NN"
3719,"."
3720,"NNP"
3721,"NNP"
3722,","
3723,"NN"
3724,"NN"
3725,"NN"
3726,"NN"
3727,","
3728,"CC"
3729,"NNP"
3730,"NNP"
3731,","
3732,"NN"
3733,"NNS"
3734,"NN"
3735,","
3736,"MD"
3737,"VB"
3738,"NN"
3739,"IN"
3740,"DT"
3741,"NN"
3742,"POS"
3743,"NN"
3744,"NN"
3745,"."
3746,"O"
3747,"NNP"
3748,"NNP"
3749,","
3750,"WP"
3751,"VBZ"
3752,"RB"
3753,"VBN"
3754,"VBN"
3755,"NN"
3756,"IN"
3757,"NNP"
3758,"NNP"
3759,","
3760,"RB"
3761,"VBZ"
3762,"WP"
3763,"PRP"
3764,"VBZ"
3765,"JJ"
3766,"TO"
3767,"VB"
3768,"IN"
3769,"NN"
3770,"IN"
3771,"``"
3772,"NNP"
3773,"NN"
3774,"''"
3775,"VBN"
3776,"TO"
3777,"PRP"
3778,"POS"
3779,"NN"
3780,"."
3781,"PRP"
3782,"VBZ"
3783,"RB"
3784,"VBG"
3785,"WP"
3786,"PRP"
3787,"VBZ"
3788,"JJ"
3789,"TO"
3790,"VB"
3791,"DT"
3792,"NN"
3793,","
3794,"``"
3795,"IN"
3796,"NN"
3797,"IN"
3798,"JJ"
3799,"NN"
3800,","
3801,"''"
3802,"RB"
3803,"VBN"
3804,"TO"
3805,"PRP$"
3806,"NN"
3807,"."
3808,"DT"
3809,"NNP"
3810,"NN"
3811,"VBD"
3812,"DT"
3813,"JJ"
3814,"NN"
3815,":"
3816,"NNP"
3817,"NNP"
3818,"POS"
3819,"JJ"
3820,"NN"
3821,"VBD"
3822,"DT"
3823,"NN"
3824,"."
3825,"DT"
3826,"IN"
3827,"NNP"
3828,"NNP"
3829,"POS"
3830,"JJ"
3831,"NNS"
3832,"VBP"
3833,"VBN"
3834,"IN"
3835,"NN"
3836,"DT"
3837,"JJ"
3838,"JJ"
3839,"NNS"
3840,"IN"
3841,"PRP"
3842,"VBD"
3843,"IN"
3844,"NN"
3845,"TO"
3846,"VB"
3847,"NNP"
3848,"NNP"
3849,"IN"
3850,"NN"
3851,"IN"
3852,"DT"
3853,"JJ"
3854,"NNP"
3855,"NN"
3856,"NN"
3857,"."
3858,"PRP"
3859,"VBD"
3860,"TO"
3861,"VB"
3862,"IN"
3863,"DT"
3864,"JJ"
3865,"NN"
3866,"IN"
3867,"NNP"
3868,"POS"
3869,"NN"
3870,"VBD"
3871,"JJ"
3872,"IN"
3873,"CC"
3874,"RB"
3875,"VBN"
3876,"TO"
3877,"NNP"
3878,"NNP"
3879,"POS"
3880,"VBG"
3881,"NN"
3882,"."
3883,"PRP"
3884,"VBD"
3885,"VBN"
3886,"IN"
3887,"WP"
3888,"PRP"
3889,"VBD"
3890,"IN"
3891,"NNP"
3892,"NNP"
3893,"POS"
3894,"JJ"
3895,"NN"
3896,"IN"
3897,"DT"
3898,"NNP"
3899,"NN"
3900,","
3901,"WDT"
3902,"VBD"
3903,"NNS"
3904,"IN"
3905,"DT"
3906,"NN"
3907,"IN"
3908,"DT"
3909,"NN"
3910,"NNS"
3911,"IN"
3912,"DT"
3913,"NN"
3914,"WP"
3915,"VBD"
3916,"VBN"
3917,"DT"
3918,"JJ"
3919,"NN"
3920,"IN"
3921,"NNP"
3922,"NNP"
3923,"."
3924,"NNS"
3925,"IN"
3926,"DT"
3927,"NNS"
3928,"("
3929,"``"
3930,"NNP"
3931,"NN"
3932,"NNS"
3933,","
3934,"''"
3935,"MD"
3936,"CD"
3937,")"
3938,"MD"
3939,"VB"
3940,"IN"
3941,"NNP"
3942,"NNP"
3943,"VBD"
3944,"RB"
3945,"DT"
3946,"RBS"
3947,"JJ"
3948,"NN"
3949,"IN"
3950,"DT"
3951,"NNP"
3952,"NN"
3953,"POS"
3954,"JJR"
3955,"NN"
3956,","
3957,"WDT"
3958,"VBD"
3959,"NNP"
3960,","
3961,"NNP"
3962,","
3963,"NNP"
3964,","
3965,"DT"
3966,"NNP"
3967,"NNPS"
3968,"IN"
3969,"NNP"
3970,"CC"
3971,"RB"
3972,"."
3973,"NNP"
3974,"NNP"
3975,"RB"
3976,"VBD"
3977,"TO"
3978,"VB"
3979,"DT"
3980,"NNS"
3981,"IN"
3982,"DT"
3983,"NNP"
3984,"NNP"
3985,"IN"
3986,"PRP$"
3987,"NN"
3988,"IN"
3989,"DT"
3990,"NNP"
3991,"NN"
3992,"."
3993,"RB"
3994,"IN"
3995,"NNP"
3996,"NNP"
3997,"VBZ"
3998,"DT"
3999,"JJ"
4000,"NN"
4001,"IN"
4002,"NNP"
4003,"CC"
4004,"DT"
4005,"NNS"
4006,"WDT"
4007,"VBP"
4008,"PRP$"
4009,"NN"
4010,","
4011,"DT"
4012,"NNP"
4013,"NNS"
4014,"VBD"
4015,"DT"
4016,"RB"
4017,"JJ"
4018,"IN"
4019,"NNP"
4020,"NNP"
4021,"POS"
4022,"JJ"
4023,"JJ"
4024,"NN"
4025,"IN"
4026,"DT"
4027,"JJ"
4028,"NN"
4029,","
4030,"WP$"
4031,"NN"
4032,"VBD"
4033,"NNP"
4034,"NNP"
4035,"IN"
4036,"DT"
4037,"NNP"
4038,"NN"
4039,"."
4040,"DT"
4041,"RB"
4042,"MD"
4043,"VB"
4044,"DT"
4045,"JJ"
4046,"NN"
4047,"IN"
4048,"DT"
4049,"JJ"
4050,"NNP"
4051,"NNP"
4052,"VBZ"
4053,"VBN"
4054,"RB"
4055,"RB"
4056,"IN"
4057,"DT"
4058,"NNS"
4059,"RB"
4060,"JJ"
4061,"IN"
4062,"JJ"
4063,"NN"
4064,"."
4065,"NNP"
4066,"NNP"
4067,"NNS"
4068,"DT"
4069,"NNP"
4070,"NNP"
4071,","
4072,"NN"
4073,"NNS"
4074,"VBP"
4075,"$"
4076,"CD"
4077,"CD"
4078,"IN"
4079,"NN"
4080,"TO"
4081,"NNS"
4082,"IN"
4083,"DT"
4084,"NNP"
4085,","
4086,"NNP"
4087,"NNP"
4088,"VBZ"
4089,"DT"
4090,"NNS"
4091,"IN"
4092,"NN"
4093,"IN"
4094,"NN"
4095,"NNS"
4096,","
4097,"NNP"
4098,"NNP"
4099,"VBZ"
4100,"NNS"
4101,"IN"
4102,"JJ"
4103,"NN"
4104,"TO"
4105,"VB"
4106,"JJ"
4107,"NNS"
4108,","
4109,"CC"
4110,"NN"
4111,"NN"
4112,"NNP"
4113,"NNP"
4114,"POS"
4115,"JJ"
4116,"NNS"
4117,"IN"
4118,"NNP"
4119,"NNP"
4120,"VBP"
4121,"PRP"
4122,"IN"
4123,"``"
4124,"VBG"
4125,"''"
4126,"NNP"
4127,"NNS"
4128,"."
4129,"NNS"
4130,"VBP"
4131,"VBN"
4132,"WP"
4133,"RB"
4134,"VBP"
4135,"IN"
4136,"DT"
4137,"JJ"
4138,"NN"
4139,"IN"
4140,"DT"
4141,"NN"
4142,"VBZ"
4143,"RB"
4144,"PRP$"
4145,"NN"
4146,"CC"
4147,"IN"
4148,"DT"
4149,"NNP"
4150,"NNP"
4151,"MD"
4152,"VB"
4153,"RB"
4154,"VBN"
4155,"DT"
4156,"NNP"
4157,"NNP"
4158,"."
4159,"("
4160,"NNP"
4161,"NNP"
4162,","
4163,"IN"
4164,"DT"
4165,"NN"
4166,","
4167,"VBZ"
4168,"VBN"
4169,"DT"
4170,"NNP"
4171,"NN"
4172,"IN"
4173,"DT"
4174,"NNP"
4175,"NN"
4176,","
4177,"VBG"
4178,"TO"
4179,"JJ"
4180,"JJ"
4181,"NNS"
4182,"."
4183,"NN"
4184,"JJ"
4185,"IN"
4186,"WP"
4187,"JJS"
4188,"NNS"
4189,"MD"
4190,"VB"
4191,"IN"
4192,"DT"
4193,"NN"
4194,"VBZ"
4195,"VBG"
4196,"VBN"
4197,"RB"
4198,"."
4199,")"
4200,"RB"
4201,","
4202,"EX"
4203,"VBP"
4204,"NNS"
4205,"IN"
4206,"VBG"
4207,"NNS"
4208,"IN"
4209,"NNS"
4210,"VBP"
4211,"DT"
4212,"NN"
4213,"IN"
4214,"VBG"
4215,"RB"
4216,"."
4217,"NNP"
4218,"NNP"
4219,","
4220,"DT"
4221,"NNP"
4222,"NN"
4223,"IN"
4224,"NNP"
4225,","
4226,"VBZ"
4227,"VBN"
4228,"DT"
4229,"NN"
4230,"IN"
4231,"VBG"
4232,"NN"
4233,"IN"
4234,"NNS"
4235,","
4236,"RB"
4237,"VBZ"
4238,"NNP"
4239,"NNP"
4240,"NNP"
4241,"."
4242,"NNP"
4243,"VBD"
4244,"PRP"
4245,"RB"
4246,"CC"
4247,"RB"
4248,"IN"
4249,"DT"
4250,"NNP"
4251,"NN"
4252,"TO"
4253,"VB"
4254,"DT"
4255,"NNP"
4256,"NN"
4257,"."
4258,"NNS"
4259,"VBP"
4260,"TO"
4261,"VB"
4262,"IN"
4263,"IN"
4264,"PRP"
4265,"VBP"
4266,"TO"
4267,"VB"
4268,"PRP$"
4269,"NN"
4270,"VBZ"
4271,"RB"
4272,"IN"
4273,"VBG"
4274,"JJ"
4275,"NN"
4276,"CC"
4277,"VBG"
4278,"JJ"
4279,","
4280,"NN"
4281,"PRP"
4282,"VBZ"
4283,"RB"
4284,"IN"
4285,"NN"
4286,"."
4287,"IN"
4288,"DT"
4289,"JJ"
4290,"NN"
4291,","
4292,"NNS"
4293,"MD"
4294,"VB"
4295,"JJ"
4296,"NN"
4297,"CC"
4298,"RB"
4299,"NNPS"
4300,"IN"
4301,"PRP$"
4302,"NN"
4303,","
4304,"CC"
4305,"PRP"
4306,"RB"
4307,"VBP"
4308,"DT"
4309,"NN"
4310,"IN"
4311,"NNS"
4312,"WP"
4313,"VBP"
4314,"TO"
4315,"VB"
4316,"NN"
4317,"IN"
4318,"DT"
4319,"NN"
4320,","
4321,"NN"
4322,"CC"
4323,"NNS"
4324,"IN"
4325,"DT"
4326,"NN"
4327,"."
4328,"WRB"
4329,"DT"
4330,"NNP"
4331,"NNP"
4332,":"
4333,"CC"
4334,"DT"
4335,"JJ"
4336,"NN"
4337,":"
4338,"VBZ"
4339,"PRP"
4340,"VBZ"
4341,"JJR"
4342,"TO"
4343,"VB"
4344,"RP"
4345,"TO"
4346,"DT"
4347,"NNS"
4348,","
4349,"PRP$"
4350,"JJ"
4351,"NNS"
4352,"MD"
4353,"VB"
4354,"RB"
4355,"TO"
4356,"VB"
4357,"WP"
4358,"VBZ"
4359,"RB"
4360,"IN"
4361,"NN"
4362,","
4363,"CC"
4364,"VB"
4365,"PRP$"
4366,"JJ"
4367,"NN"
4368,"."
4369,"O"
4370,"NNP"
4371,"NNP"
4372,"NNP"
4373,"VBD"
4374,"PRP"
4375,"RB"
4376,"VBD"
4377,"TO"
4378,"VB"
4379,"RB"
4380,"JJ"
4381,"NNP"
4382,"VBZ"
4383,"DT"
4384,"NNP"
4385,"NNP"
4386,"IN"
4387,"NNP"
4388,"NNP"
4389,","
4390,"NNP"
4391,","
4392,"IN"
4393,"NN"
4394,"RB"
4395,"VBN"
4396,"IN"
4397,"IN"
4398,"$"
4399,"CD"
4400,"CD"
4401,"."
4402,"DT"
4403,"NNP"
4404,"NN"
4405,"NN"
4406,"VBD"
4407,"DT"
4408,"NN"
4409,"VBZ"
4410,"IN"
4411,"NNP"
4412,"VBZ"
4413,"DT"
4414,"NNP"
4415,"NNS"
4416,"TO"
4417,"VB"
4418,"IN"
4419,"PRP$"
4420,"NNS"
4421,"DT"
4422,"NN"
4423,"IN"
4424,"CD"
4425,"RB"
4426,"VBN"
4427,"NNP"
4428,"NNP"
4429,"NNS"
4430,"."
4431,"NNP"
4432,"NNP"
4433,"RB"
4434,"VBZ"
4435,"IN"
4436,"CD"
4437,"CD"
4438,"NNS"
4439,"JJ"
4440,"."
4441,"DT"
4442,"NN"
4443,"NN"
4444,"VBD"
4445,"NNP"
4446,"NNP"
4447,","
4448,"IN"
4449,"NNP"
4450,"JJ"
4451,"VBG"
4452,"NN"
4453,"IN"
4454,"NNP"
4455,"CC"
4456,"NNP"
4457,"NNP"
4458,","
4459,"MD"
4460,"VB"
4461,"DT"
4462,"CD"
4463,"NN"
4464,"NN"
4465,"IN"
4466,"DT"
4467,"JJ"
4468,"NNP"
4469,"NNP"
4470,"NN"
4471,","
4472,"CC"
4473,"MD"
4474,"VB"
4475,"IN"
4476,"NN"
4477,"IN"
4478,"NNP"
4479,"VBZ"
4480,"DT"
4481,"NNP"
4482,"."
4483,"NNP"
4484,"NNP"
4485,"VBZ"
4486,"CD"
4487,"JJ"
4488,"NNS"
4489,","
4490,"RB"
4491,"IN"
4492,"NN"
4493,"NNS"
4494,"."
4495,"NNP"
4496,"VBZ"
4497,"DT"
4498,"NNP"
4499,"VBZ"
4500,"CD"
4501,"JJ"
4502,"NNS"
4503,"."
4504,"O"
4505,"IN"
4506,"VBG"
4507,"NNP"
4508,"NNP"
4509,"POS"
4510,"NNP"
4511,"CD"
4512,"NN"
4513,"VBG"
4514,"NNS"
4515,"TO"
4516,"PRP$"
4517,"``"
4518,"JJ"
4519,"NN"
4520,"NN"
4521,"''"
4522,"NN"
4523,"("
4524,"NN"
4525,"NN"
4526,","
4527,"NNP"
4528,"CD"
4529,")"
4530,","
4531,"PRP"
4532,"VBP"
4533,"VBN"
4534,"IN"
4535,"PRP"
4536,"VBD"
4537,"JJ"
4538,"NNS"
4539,"WDT"
4540,","
4541,"IN"
4542,"DT"
4543,"IN"
4544,"PRP"
4545,","
4546,"VBP"
4547,"RB"
4548,"TO"
4549,"NN"
4550,"."
4551,"IN"
4552,"DT"
4553,"NNP"
4554,"NNP"
4555,","
4556,"PRP"
4557,"VBD"
4558,"VBN"
4559,"TO"
4560,"VB"
4561,"PRP$"
4562,"NN"
4563,"VBN"
4564,"IN"
4565,"CD"
4566,"IN"
4567,"``"
4568,"CD"
4569,"NNS"
4570,"IN"
4571,"DT"
4572,"NN"
4573,"NN"
4574,"."
4575,"''"
4576,"IN"
4577,"DT"
4578,"NN"
4579,"IN"
4580,"JJ"
4581,"JJ"
4582,"NN"
4583,"IN"
4584,"DT"
4585,"NN"
4586,","
4587,"PRP$"
4588,"NN"
4589,"RB"
4590,"VBZ"
4591,"``"
4592,"JJ"
4593,"NN"
4594,"."
4595,"''"
4596,"NNP"
4597,"NNP"
4598,"NNP"
4599,"POS"
4600,"NN"
4601,"VBZ"
4602,"RB"
4603,"DT"
4604,"NN"
4605,"IN"
4606,"DT"
4607,"NN"
4608,"POS"
4609,"JJ"
4610,"NN"
4611,"VBZ"
4612,"DT"
4613,"NN"
4614,"PRP$"
4615,"JJ"
4616,"NNP"
4617,"NNPS"
4618,"("
4619,"CC"
4620,"NNS"
4621,"IN"
4622,"DT"
4623,"NNP"
4624,"IN"
4625,"NNP"
4626,")"
4627,"MD"
4628,"VB"
4629,"TO"
4630,"VB"
4631,"."
4632,"NNP"
4633,"NNP"
4634,"O"
4635,"NNP"
4636,"NNP"
4637,"NNP"
4638,","
4639,"NN"
4640,"IN"
4641,"NNP"
4642,"NNPS"
4643,"NNP"
4644,","
4645,"VBD"
4646,"VBN"
4647,"TO"
4648,"DT"
4649,"NN"
4650,"IN"
4651,"DT"
4652,"NN"
4653,"NN"
4654,"."
4655,"DT"
4656,"NN"
4657,"VBZ"
4658,"TO"
4659,"CD"
4660,"NNS"
4661,"."
4662,"O"
4663,"NNS"
4664,"."
4665,"IN"
4666,"DT"
4667,"NNP"
4668,"NNP"
4669,"VBZ"
4670,"CD"
4671,","
4672,"PRP"
4673,"VBZ"
4674,"TO"
4675,"VB"
4676,"DT"
4677,"NN"
4678,"IN"
4679,"PRP"
4680,"."
4681,"NNS"
4682,"VBP"
4683,"DT"
4684,"NN"
4685,"POS"
4686,"NN"
4687,"IN"
4688,"JJ"
4689,"NNS"
4690,","
4691,"IN"
4692,"NNP"
4693,"NNP"
4694,"NNP"
4695,"NNP"
4696,"POS"
4697,"NN"
4698,"IN"
4699,"``"
4700,"IN"
4701,"PRP"
4702,"VBZ"
4703,"IN"
4704,"DT"
4705,"NN"
4706,","
4707,"VBZ"
4708,"IN"
4709,"DT"
4710,"NN"
4711,"CC"
4712,"NNS"
4713,"IN"
4714,"DT"
4715,"NN"
4716,","
4717,"PRP"
4718,"VBZ"
4719,"DT"
4720,"NN"
4721,"."
4722,"''"
4723,"NNP"
4724,"NNP"
4725,"VBZ"
4726,"RB"
4727,"JJ"
4728,":"
4729,"DT"
4730,"JJ"
4731,"NNS"
4732,"."
4733,"CC"
4734,"WP"
4735,"IN"
4736,"PDT"
4737,"DT"
4738,"JJ"
4739,"NNS"
4740,"VBG"
4741,"IN"
4742,"NNP"
4743,"."
4744,"PRP"
4745,"VBP"
4746,"DT"
4747,"JJ"
4748,"NN"
4749,"IN"
4750,"NNS"
4751,"WDT"
4752,"MD"
4753,"VB"
4754,"JJ"
4755,"NNS"
4756,"IN"
4757,"DT"
4758,"JJ"
4759,"NN"
4760,"IN"
4761,"DT"
4762,"NN"
4763,"IN"
4764,"JJ"
4765,"NN"
4766,"CC"
4767,"JJR"
4768,"NNS"
4769,"."
4770,"JJ"
4771,"NN"
4772,"NN"
4773,"("
4774,"UH"
4775,")"
4776,"."
4777,"DT"
4778,"JJ"
4779,"NN"
4780,"NN"
4781,"("
4782,"UH"
4783,")"
4784,"."
4785,"DT"
4786,"NNS"
4787,"NN"
4788,"("
4789,"UH"
4790,","
4791,"UH"
4792,")"
4793,"."
4794,"DT"
4795,"NNP"
4796,"NNP"
4797,"NNP"
4798,"VBZ"
4799,"VBG"
4800,"JJ"
4801,"NNS"
4802,"DT"
4803,"JJ"
4804,"NN"
4805,"DT"
4806,"NNP"
4807,"NNP"
4808,"NNP"
4809,"VBD"
4810,":"
4811,"PRP"
4812,"VBZ"
4813,"IN"
4814,"DT"
4815,"NN"
4816,"WDT"
4817,"VBZ"
4818,"JJ"
4819,":"
4820,"JJR"
4821,"NN"
4822,","
4823,"JJR"
4824,"NN"
4825,"IN"
4826,"DT"
4827,"JJ"
4828,","
4829,"JJR"
4830,"NN"
4831,"NN"
4832,"."
4833,"PRP"
4834,"VBZ"
4835,"RP"
4836,"IN"
4837,"DT"
4838,"JJ"
4839,"NN"
4840,"IN"
4841,"DT"
4842,"JJ"
4843,"NN"
4844,"."
4845,"DT"
4846,"NN"
4847,"VBZ"
4848,"VBN"
4849,"IN"
4850,"NN"
4851,"CC"
4852,"RB"
4853,"DT"
4854,"NN"
4855,"VBZ"
4856,"RB"
4857,","
4858,"VBG"
4859,"WRB"
4860,"PDT"
4861,"DT"
4862,"``"
4863,"JJ"
4864,"''"
4865,"NNS"
4866,"VBD"
4867,"IN"
4868,"."
4869,"VB"
4870,","
4871,"IN"
4872,"NN"
4873,","
4874,"DT"
4875,"RB"
4876,"JJ"
4877,"NN"
4878,"VBN"
4879,"IN"
4880,"JJ"
4881,"NN"
4882,"NN"
4883,"."
4884,"DT"
4885,"NNP"
4886,"VBD"
4887,"RP"
4888,"IN"
4889,"DT"
4890,"JJ"
4891,"NN"
4892,","
4893,"CC"
4894,"RB"
4895,"MD"
4896,"VB"
4897,"RP"
4898,"VBG"
4899,"DT"
4900,"JJ"
4901,"JJ"
4902,"NN"
4903,"VBN"
4904,"IN"
4905,"NNP"
4906,"NNP"
4907,"."
4908,"PRP"
4909,"MD"
4910,"VB"
4911,"CD"
4912,"JJ"
4913,"NN"
4914,"NNS"
4915,","
4916,"JJ"
4917,"TO"
4918,"DT"
4919,"NNP"
4920,"IN"
4921,"NNP"
4922,"CC"
4923,"NNP"
4924,"NNPS"
4925,"."
4926,"PRP"
4927,"MD"
4928,"VB"
4929,"WRB"
4930,"NNS"
4931,"MD"
4932,"VB"
4933,"PRP$"
4934,"NNS"
4935,"IN"
4936,"DT"
4937,"NN"
4938,","
4939,"CC"
4940,"PRP"
4941,"MD"
4942,"VB"
4943,"DT"
4944,"NN"
4945,"NNS"
4946,"."
4947,"DT"
4948,"JJ"
4949,"NNS"
4950,"VBP"
4951,"VBN"
4952,"TO"
4953,"VB"
4954,"IN"
4955,"DT"
4956,"$"
4957,"CD"
4958,"CD"
4959,"DT"
4960,"NN"
4961,"NN"
4962,","
4963,"CC"
4964,"DT"
4965,"VBZ"
4966,"RB"
4967,"DT"
4968,"NN"
4969,"."
4970,"JJ"
4971,"NNS"
4972,"VBP"
4973,"TO"
4974,"VB"
4975,","
4976,"VBG"
4977,"DT"
4978,"NN"
4979,"IN"
4980,"JJ"
4981,"NNS"
4982,"."
4983,"UH"
4984,"."
4985,"DT"
4986,"NN"
4987,"VBZ"
4988,"IN"
4989,"PRP$"
4990,"JJ"
4991,"NN"
4992,"NN"
4993,"MD"
4994,"VB"
4995,"NNS"
4996,"IN"
4997,"$"
4998,"CD"
4999,"CD"
5000,"CC"
5001,"$"
5002,"CD"
5003,"CD"
5004,"RB"
5005,","
5006,"CC"
5007,"NN"
5008,"NNP"
5009,"NNP"
5010,"VBZ"
5011,"IN"
5012,"DT"
5013,"NNS"
5014,"IN"
5015,"NNS"
5016,"MD"
5017,"RB"
5018,"VB"
5019,"IN"
5020,"DT"
5021,"$"
5022,"CD"
5023,"CD"
5024,"DT"
5025,"NN"
5026,"NN"
5027,"."
5028,"DT"
5029,"NNP"
5030,"NN"
5031,"RB"
5032,"VBZ"
5033,"JJ"
5034,"NN"
5035,"IN"
5036,"DT"
5037,"NNS"
5038,"IN"
5039,"JJ"
5040,"NNS"
5041,"."
5042,"IN"
5043,"NN"
5044,","
5045,"DT"
5046,"NN"
5047,"NN"
5048,"VBZ"
5049,"RB"
5050,"JJ"
5051,"NNS"
5052,"NNS"
5053,"IN"
5054,"JJ"
5055,"NN"
5056,"NNS"
5057,"."
5058,"CC"
5059,"RB"
5060,"IN"
5061,"VBG"
5062,"RBR"
5063,"JJ"
5064,"JJ"
5065,"NNS"
5066,","
5067,"NNS"
5068,"VBP"
5069,"NNS"
5070,"IN"
5071,"DT"
5072,"JJ"
5073,"NNS"
5074,"."
5075,"DT"
5076,"NN"
5077,"VBN"
5078,"IN"
5079,"NNS"
5080,"VBZ"
5081,"VBN"
5082,"IN"
5083,"JJ"
5084,"NN"
5085,"IN"
5086,"JJ"
5087,","
5088,"JJR"
5089,"NN"
5090,"."
5091,"DT"
5092,"NN"
5093,"RB"
5094,"VBZ"
5095,"DT"
5096,"NNP"
5097,"NNS"
5098,"NNS"
5099,"IN"
5100,"DT"
5101,"NNS"
5102,"RB"
5103,","
5104,"IN"
5105,"IN"
5106,"DT"
5107,"NN"
5108,"VBN"
5109,"IN"
5110,"NNP"
5111,"NNP"
5112,","
5113,"NNP"
5114,","
5115,"VBN"
5116,"TO"
5117,"VB"
5118,"RB"
5119,"JJ"
5120,"IN"
5121,"CD"
5122,"VBN"
5123,"IN"
5124,"NNP"
5125,"NNP"
5126,"."
5127,"NNS"
5128,"IN"
5129,"DT"
5130,"JJ"
5131,"NNS"
5132,"VBP"
5133,"DT"
5134,"NN"
5135,"IN"
5136,"NN"
5137,"NNS"
5138,"MD"
5139,"VB"
5140,"IN"
5141,"$"
5142,"CD"
5143,"IN"
5144,"NN"
5145,"."
5146,"JJ"
5147,"NNS"
5148,"VBP"
5149,"DT"
5150,"NN"
5151,"VBZ"
5152,"JJ"
5153,"."
5154,"NN"
5155,"."
5156,"NN"
5157,"VBZ"
5158,"WRB"
5159,"JJ"
5160,"NNS"
5161,"IN"
5162,"NNS"
5163,"DT"
5164,"NNPS"
5165,"IN"
5166,"NNPS"
5167,"NNP"
5168,"MD"
5169,"VB"
5170,","
5171,"IN"
5172,"NN"
5173,"VBZ"
5174,"WP"
5175,"DT"
5176,"NN"
5177,"VBZ"
5178,"."
5179,"PRP"
5180,"VBZ"
5181,"DT"
5182,"RB"
5183,"JJ"
5184,"NN"
5185,"WDT"
5186,"MD"
5187,"VB"
5188,"DT"
5189,"NN"
5190,"IN"
5191,"NN"
5192,"."
5193,"NNS"
5194,"MD"
5195,"VB"
5196,"DT"
5197,"JJ"
5198,"NN"
5199,"IN"
5200,"NNS"
5201,"VBP"
5202,"IN"
5203,"DT"
5204,"NNS"
5205,"."
5206,"NNS"
5207,"MD"
5208,"VB"
5209,"."
5210,"JJ"
5211,"NNS"
5212,","
5213,"CC"
5214,"RB"
5215,"PRP$"
5216,"NNS"
5217,","
5218,"MD"
5219,"VB"
5220,"RP"
5221,"VBG"
5222,"DT"
5223,"JJ"
5224,"NN"
5225,"."
5226,"DT"
5227,"NN"
5228,"IN"
5229,"NNP"
5230,"NN"
5231,"JJ"
5232,"NNS"
5233,"VBD"
5234,"DT"
5235,"NN"
5236,"VBN"
5237,"RP"
5238,"IN"
5239,"NNS"
5240,"CC"
5241,"NNS"
5242,"."
5243,"PDT"
5244,"DT"
5245,"VBD"
5246,"VBN"
5247,"CC"
5248,"VBN"
5249,"IN"
5250,"DT"
5251,"VBG"
5252,"NNS"
5253,"IN"
5254,"NNS"
5255,","
5256,"DT"
5257,"IN"
5258,"WP"
5259,"VBD"
5260,"IN"
5261,"DT"
5262,"NNP"
5263,"NN"
5264,"TO"
5265,"VB"
5266,"DT"
5267,"NN"
5268,"IN"
5269,"DT"
5270,"JJ"
5271,"NNS"
5272,","
5273,"NNS"
5274,"CC"
5275,"JJ"
5276,"NNS"
5277,"."
5278,"VBG"
5279,"IN"
5280,"NNP"
5281,"IN"
5282,"CD"
5283,"CC"
5284,"CD"
5285,","
5286,"NNP"
5287,"NNP"
